city,place_id,name,rating,reviews,lat,lon,keyword
Porto,ChIJA73xFstlJA0RG1LEa8-v2LA,"Carlos Veloso Áudiovisuais, Photographer - Filmmaker",5.0,1.0,41.207899999999995,-8.6291,wedding photographer
Porto,ChIJNzpoMyxkJA0R9LDpV0g6ji0,Estudios 74,4.8,39.0,41.207899999999995,-8.6291,wedding photographer
Porto,ChIJ16em5DdvJA0R9qkpZois7Lk,Close Up - Fotografia & Video,4.9,49.0,41.207899999999995,-8.6291,wedding photographer
Porto,ChIJc-Mhvi1nJA0RTCOD30EzoX8,Evermore Memories Weddings,,,41.207899999999995,-8.6291,wedding photographer
Porto,ChIJo2Ae-OplJA0Rmz6TvD9ClKk,Cherryshape - Fine Art Photography | Fotografia - Vídeo - Drone,4.3,33.0,41.207899999999995,-8.6291,wedding photographer
Porto,ChIJ9zlOE4tlJA0RnG3girQuCqM,Edson Pina | NOSDE FOTO,5.0,1.0,41.207899999999995,-8.6291,wedding photographer
Porto,ChIJ3zIjvPlmJA0Rtw4cjwry4jQ,MKtography.com Photographer in Porto. Maksym Kaharlytskyi,5.0,25.0,41.207899999999995,-8.6291,wedding photographer
Porto,ChIJ58hb3OB6JA0RDLIRGKKzGQQ,Foto Martinho,4.8,59.0,41.1079,-8.6291,wedding photographer
Porto,ChIJS3ReNxxlJA0R2OVIzRq4EM4,Ella Guerreiro Photography,5.0,20.0,41.1079,-8.6291,wedding photographer
Porto,ChIJMYx419t7JA0Rr6DWMq-i_kA,d'Alma Weddings,5.0,6.0,41.1079,-8.6291,wedding photographer
Porto,ChIJbe8Bdh1lJA0R_pU8jlUdRjk,Fly More Drone Porto,5.0,31.0,41.1079,-8.6291,wedding photographer
Porto,ChIJyZTwX12uw4gRR073fJK357Y,BH Wedding Photo,5.0,28.0,41.1079,-8.6291,wedding photographer
Porto,ChIJ6enf-F9lJA0RKEqxIySmSjE,"Mark Tomaras Studio + Gallery | Photography, Fine Art Lab & Workshops",5.0,17.0,41.1079,-8.6291,wedding photographer
Porto,ChIJ8RklJh5lJA0RLrxRfhZRHLI,Bloomy Studio,5.0,16.0,41.1079,-8.6291,wedding photographer
Porto,ChIJ61Hl-ihjJA0Rs2DCOvV_iqc,Francisco Porto Photographer,5.0,2.0,41.1079,-8.6291,wedding photographer
Porto,ChIJazLoLW1lJA0RB9Wg6sntcjw,PhotoBook Studio,4.6,10.0,41.1079,-8.6291,wedding photographer
Porto,ChIJF2FOri17JA0Ru4p_hxeA1f0,MARTIFOTO,4.8,71.0,41.1079,-8.6291,wedding photographer
Porto,ChIJ_R3A4V9hJA0Rw6N61Vp5PDE,Rui Teixeira - Wedding Photography,5.0,58.0,41.1579,-8.579099999999999,wedding photographer
Porto,ChIJDdpKGJlnJA0RXWK9nqGp2KY,Nelson Costa Photography,5.0,47.0,41.1579,-8.6791,wedding photographer
Porto,ChIJ9bQ3x9NoJA0Rmp6nrQlvR84,Fábrica Da Fotografia,4.9,39.0,41.1579,-8.6791,wedding photographer
Porto,ChIJTSlnGABlJA0Rl7P13KtPwkw,Estúdio Fotográfico SUNLIT,5.0,13.0,41.1579,-8.6791,wedding photographer
Porto,ChIJR8Lo7khvJA0R_rvHleYM4Z8,Overall Studio,4.7,13.0,41.1579,-8.6791,wedding photographer
Porto,ChIJTS_O7HxlJA0RF2EXlp5q7ys,Point and Shoot,4.9,18.0,41.1579,-8.6791,wedding photographer
Porto,ChIJ8fnEjA1_JA0RhZd5zEO4BjI,Filipe Santos Fotografia,4.8,118.0,41.1579,-8.6791,wedding photographer
Porto,ChIJwatrha9lJA0RRoCQn4XqB38,Mystudio - Photography,5.0,23.0,41.1579,-8.6791,wedding photographer
Porto,ChIJO9CoANpjJA0RuJqGNnWj7fc,Moreira Fotografia,5.0,10.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJ1QBueVdhJA0R1ELQWD40z0s,Feel Creations - Photo & Film,4.8,23.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJ1WsFFsVhJA0R-peHzpVjaRI,Ana Sofia Macedo Photography,5.0,27.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJSZSKP1lhJA0ReFrxzfsyYmg,Memorabilia Studio,5.0,20.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJN6bDyollJA0RLHjFvjJJoO0,Fernando Ferreira Fotografia,5.0,10.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJh5po-91lJA0Rzr3zPOF2jMI,STUDYO by Rui Ganga,4.9,44.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJv4KXtLxjJA0RU7pbery80W4,Loja de Fotografia e vídeo - Digital S Estúdios,4.9,57.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJhfwJSZNjJA0Rug480B1Bo-Y,Foto Ilustre,4.5,114.0,41.207899999999995,-8.579099999999999,wedding photographer
Porto,ChIJ4SvKcJJlJA0RC8NK8YmSqpY,Gabri Palmieri - Europe Wedding Photographer,5.0,17.0,41.1079,-8.6791,wedding photographer
Porto,ChIJK_lXFQB7JA0RuXvFn5IYsWg,Memori'Art Fotografia,5.0,38.0,41.1079,-8.6791,wedding photographer
Porto,ChIJCxOLortlJA0RmwF6qYTHkiA,Alexander Bogorodskiy - Architectural Photographer - Fotógrafo de arquitectura,5.0,25.0,41.1079,-8.6791,wedding photographer
Porto,ChIJFShyxd5lJA0Rkl3aO6UEazw,Chas Studios | Porto Wedding Photographer,,,41.1079,-8.6791,wedding photographer
Porto,ChIJUxI77NFlJA0R3jKWGey57vU,"Spoon Eyes@ - Fotografia, Vídeo e Design",4.8,11.0,41.1079,-8.6791,wedding photographer
Porto,ChIJTWfTO8er46cRkT5Vsqx72jU,Oporto Happy Days,5.0,117.0,41.1579,-8.6291,event planning
Porto,ChIJ3TIEbKRvJA0R3fPk2Id7oB8,Stage Events,5.0,9.0,41.1579,-8.6291,event planning
Porto,ChIJg0NliBBlJA0RvxyBl0NgVwc,Atme Events,4.9,40.0,41.1579,-8.6291,event planning
Porto,ChIJUWEJUcpvJA0R8NvqnzEv_HI,Enzo Moments,4.8,57.0,41.1579,-8.6291,event planning
Porto,ChIJgV5nhPJvJA0RZztYrMOdthc,The Groovy Events,4.6,18.0,41.1579,-8.6291,event planning
Porto,ChIJJRSj6JFlJA0RpNskaZcyUVQ,GARBO Eventos,5.0,27.0,41.1579,-8.6291,event planning
Porto,ChIJG-fBdC57JA0R4Fr0Ap9BoA8,HenStag Portugal,4.9,112.0,41.1579,-8.6291,event planning
Porto,ChIJQ-5EsAxvJA0RW-4miUv43vw,CRACHÁ - Wedding Agency,4.7,15.0,41.1579,-8.6291,event planning
Porto,ChIJ4YTi-WBvJA0RtBGzNpr3doI,Graça Spratley - Organização de Eventos,4.7,7.0,41.1579,-8.6291,event planning
Porto,ChIJgeL9PQBvJA0REcnj-vgD9p4,Ervilha Eventos,5.0,1.0,41.1579,-8.6291,event planning
Porto,ChIJO3okKaBlJA0R4_1K8g_J84I,The House of Events,4.6,5.0,41.1579,-8.6291,event planning
Porto,ChIJTWZelNNkJA0RJEhLR4s70wg,Sport Events,5.0,2.0,41.1579,-8.6291,event planning
Porto,ChIJT7ZUmlJlJA0RgJOkfCfeyLo,InsideOut Porto,4.5,272.0,41.1579,-8.6291,event planning
Porto,ChIJuw_mIvlkJA0RmEzTcnhLSrA,Meet Me At Porto - Tours no Porto,5.0,4.0,41.1579,-8.6291,event planning
Porto,ChIJsXM_6SllJA0Rn12T9brXAT0,CVdecor,4.2,16.0,41.1579,-8.6291,event planning
Porto,ChIJfRRW68N6JA0RQyro46TTFgY,DIGITALFRAME - Produções Audiovisuais,4.9,21.0,41.1579,-8.6291,event planning
Porto,ChIJp38kcThNHE4RWJIIT6Fgiu4,Rollercoaster Group,4.4,13.0,41.1579,-8.6291,event planning
Porto,ChIJV_PL74doJA0RDY2RFj51bkc,Exponor - Porto International Fair,4.3,8520.0,41.1579,-8.6291,event planning
Porto,ChIJA7WPq-xlJA0R412f1mPAaLY,Dança+ Animação,,,41.1579,-8.6291,event planning
Porto,ChIJ2ZDExXmTJA0RPs_xzJvOfvo,Transversal Eventos,5.0,1.0,41.1579,-8.6291,event planning
Porto,ChIJPcYcAlNmJA0RWnYNwdMaKYc,Sun Portugal Events,5.0,1.0,41.207899999999995,-8.6291,event planning
Porto,ChIJQf8M9pNmJA0RZja5nLFHioo,Honey Flakes,4.5,162.0,41.207899999999995,-8.6291,event planning
Porto,ChIJYbBVTDpvJA0RxRkGQoH7N9Y,R&J Events,4.0,1.0,41.207899999999995,-8.6291,event planning
Porto,ChIJ0aHZEyhpJA0R77n6q44HO0U,Mary Me,4.5,37.0,41.207899999999995,-8.6291,event planning
Porto,ChIJo-i0xtZnJA0RtcCIU4K6biE,SETOF,5.0,4.0,41.207899999999995,-8.6291,event planning
Porto,ChIJXayX7PBlJA0RD1AtnXZ_neM,Plano Perfeito,5.0,1.0,41.207899999999995,-8.6291,event planning
Porto,ChIJz86_mHxvJA0RsTzXrk0y1aE,"Opal - Publicidade, S.a.",4.5,17.0,41.207899999999995,-8.6291,event planning
Porto,ChIJpSDX-DRvJA0Rpp8uJhAmGKs,Vírgulas d'Charme,4.5,16.0,41.207899999999995,-8.6291,event planning
Porto,ChIJPzreyexnJA0RipY61RV4Bro,Morabeza Eventos,4.5,8.0,41.207899999999995,-8.6291,event planning
Porto,ChIJUQ9JzJJlJA0RVbrHAbxxABs,Hospedeiras & Promotoras - Springevents,5.0,6.0,41.207899999999995,-8.6291,event planning
Porto,ChIJiTm8kQd_JA0R0B4DlFwiQ2A,Magic Moments Restaurant & Dance Club,4.4,504.0,41.207899999999995,-8.6291,event planning
Porto,ChIJH_3bp-d6JA0RN9QX3KSzvls,Senhora do Penedo | Wellness Gardens,4.4,65.0,41.1079,-8.6291,event planning
Porto,ChIJ2ZIvXTZ6JA0RR7PAgk3giw0,Fun-Addict | Marketing & Events,4.4,20.0,41.1079,-8.6291,event planning
Porto,ChIJ5_CUkVR6JA0RWJ-jEqpubjU,Angel Insufláveis,5.0,189.0,41.1079,-8.6291,event planning
Porto,ChIJ2SPYUm57JA0RGNo8DhmlQhQ,GLAM – Fashion Party,4.8,8.0,41.1079,-8.6291,event planning
Porto,ChIJTYFllW56JA0RuAdOj2BQrPw,Alcateia Design Lda.,4.8,13.0,41.1079,-8.6291,event planning
Porto,ChIJeWRr9sxkJA0RjbMGg1ZATxo,Hymnus - Produções Artísticas Lda.,4.8,13.0,41.1079,-8.6291,event planning
Porto,ChIJFzoPp35vJA0RcDhvqZFkhco,Palmas ao Palco,3.5,2.0,41.1079,-8.6291,event planning
Porto,ChIJPaRYeZJlJA0RmJmdWNAyKiY,Brunch@Home,5.0,1.0,41.1079,-8.6291,event planning
Porto,ChIJx4xR-etnJA0RNcnsgeus7_k,HappyN - Eventos & Audiovisuais,4.5,16.0,41.1079,-8.6291,event planning
Porto,ChIJ-9Dwhzjco2wRJndzU8tZRm4,FLOWER MKT . Blooming Experiences,5.0,1.0,41.1079,-8.6291,event planning
Porto,ChIJd2KRd8l7JA0RhF94Utf7VuI,Jazfashion Eventos,5.0,14.0,41.1079,-8.6291,event planning
Porto,ChIJtWWDRN1lJA0RmBljh7tQZG8,Silva Carvalho Catering,4.2,29.0,41.1079,-8.6291,event planning
Porto,ChIJY-xZ5fplJA0RWkIRaQT3PRo,Royal Dreams Eventos,5.0,3.0,41.1579,-8.579099999999999,event planning
Porto,ChIJYTi6flJjJA0RabhyivAgdfg,River fantasy,4.7,3.0,41.1579,-8.579099999999999,event planning
Porto,ChIJ5dlBYUllJA0RZCmbWxnByH0,Mapa Zero TEAM BUILDING & EVENTOS,4.9,850.0,41.1579,-8.579099999999999,event planning
Porto,ChIJXVKViwtjJA0RqlWJkHzunJw,Grandevento,5.0,1.0,41.1579,-8.579099999999999,event planning
Porto,ChIJjbE8utGfMmYRNBe3geM2XKo,The Wild Theory,5.0,14.0,41.1579,-8.579099999999999,event planning
Porto,ChIJpdELYZJlJA0Rl9fXrXYpd1w,Expanding - Organização de Eventos,5.0,11.0,41.1579,-8.579099999999999,event planning
Porto,ChIJA7E_AsplJA0R7WvPfxDNYl0,Terceiro Piso - Organização de Eventos,5.0,8.0,41.1579,-8.579099999999999,event planning
Porto,ChIJCbx217RvJA0RcMtX0JmZRd8,Romã Eventos - Organização de Eventos Matosinhos,5.0,14.0,41.1579,-8.6791,event planning
Porto,ChIJZz02cipvJA0R0ldzLk_oRqU,Duplos Gemini,4.9,16.0,41.1579,-8.6791,event planning
Porto,ChIJYWs0t4xpJA0RNKFwIUpSbsI,Concreta | Exponor,4.4,24.0,41.1579,-8.6791,event planning
Porto,ChIJvV7KoVFkJA0RlFr0C0bu5cE,RSB - Comunicação na Imagem,4.7,9.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJx7DIGK1jJA0R7on7cCgEgUw,House Montezelo,4.5,195.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJXQBOdOZhJA0R379PlZ6ILG8,Studio H,5.0,1.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJnTEy5y1kJA0Rc9aCA-n1Gjw,Asserbiz,4.5,2.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJ-REHs_pjJA0RIDHQY4mPriI,Mariazinhas - Organização de Eventos e Personalizados,5.0,7.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJ__XKEVpmJA0R6NI56wJBh54,Porco No Espeto,3.3,3.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJt-WfMlFkJA0Rrqbj2nJ7ajY,"Medicalmedia - Mamãs E Bebés - Publicações, Unipessoal, Lda",4.5,2.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJu-GU4VtkJA0R47eS7Q0uDy4,"Seabras-organização De Eventos, Lda.",4.8,22.0,41.207899999999995,-8.579099999999999,event planning
Porto,ChIJB6E7ualvJA0Ra9lsM_ePqRw,Griffin Events by Mariana Duarte - Design de eventos e casamentos,,,41.1079,-8.6791,event planning
Porto,ChIJC4iHkVh7JA0RGRyX3oVLpZQ,5Sentidos - Organização e Produção de Eventos,5.0,1.0,41.1079,-8.6791,event planning
Porto,ChIJ8T3k6pdlJA0Rv68Sf9731Kc,Women In Wine Portugal,4.0,4.0,41.1079,-8.6791,event planning
Porto,ChIJE5fT9LVlJA0RkShyALucitU,Altosom Produções,5.0,45.0,41.1079,-8.6791,event planning
Porto,ChIJMSXaFwNlJA0RnbYGWButEEs,Gallery Hostel Porto | Design & Boutique Hostel | Events,4.7,794.0,41.1079,-8.6791,event planning
Porto,ChIJwczCM8N6JA0R8JQIqooIrx0,Premier Service,4.0,4.0,41.1079,-8.6791,event planning
Porto,ChIJyWvcFJllJA0RgDaNJjywp4s,Imagina só party shop,4.8,49.0,41.1579,-8.6291,party rental
Porto,ChIJhc46ETpjJA0R2XIxUk04Zfc,Vendap Gondomar,4.5,11.0,41.1579,-8.6291,party rental
Porto,ChIJJ4Cg4uplJA0RGRSXA-Kvpdk,Vendap Gaia - Coimbrões,5.0,3.0,41.1579,-8.6291,party rental
Porto,ChIJuSr7LqVlJA0Rp9lDX2lH6Yo,Casa 31 - Events and Parties,4.8,24.0,41.1579,-8.6291,party rental
Porto,ChIJ4zX2gxhkJA0RJcmfeq0c5n4,Mesa Posta - Serviços de Restauração,4.5,84.0,41.1579,-8.6291,party rental
Porto,ChIJ0QPTfvdlJA0Rle_iIrV-esI,Vendap Porto,4.5,2.0,41.1579,-8.6291,party rental
Porto,ChIJK5DzR39vJA0RPMR9EjD-Kpo,"5 Rooms Party Villa, 10 mins to Beach - Five-Bedroom House",,,41.1579,-8.6291,party rental
Porto,ChIJUaUnSRJkJA0RKVLIcj_Fwcg,Associação Os Leais e Videirinhos de Pedrouços,4.4,58.0,41.1579,-8.6291,party rental
Porto,ChIJc4ie1x9lJA0RIKrIl6ha7UY,Happy Douro,5.0,75.0,41.1579,-8.6291,party rental
Porto,ChIJW5jHvkdlJA0RJkxy3Qpq234,Tangerine Rent - Porto City Center,4.3,113.0,41.1579,-8.6291,party rental
Porto,ChIJo3o9cxxlJA0RKIYf9oaoUVU,Host Wise,4.3,673.0,41.1579,-8.6291,party rental
Porto,ChIJF2olu2xlJA0RGVs9NcTqHBE,Douro Charter - Yacht Charter Rio Douro,4.9,34.0,41.1579,-8.6291,party rental
Porto,ChIJF9KWjnZlJA0RjIEgkXGyBu0,Sailside,4.8,70.0,41.1579,-8.6291,party rental
Porto,ChIJXxYtWNQBYkoRHCJFCXiKCy0,AUDIOTAPE - Audiovisuais,5.0,1.0,41.1579,-8.6291,party rental
Porto,ChIJ8ZCoPIpjJA0RIdrYL9q7y1k,PM Eventos,5.0,1.0,41.1579,-8.6291,party rental
Porto,ChIJO3Y-4JhlJA0Rdk5ThBlu0F4,Seadouro,5.0,366.0,41.1579,-8.6291,party rental
Porto,ChIJmSwg_PJpJA0RtBfCgqtOfzM,Klass Wagen Porto,4.2,6171.0,41.207899999999995,-8.6291,party rental
Porto,ChIJAx3UPFnpESgR0W6oEVLbfq4,Mais F2 Eventos,5.0,7.0,41.207899999999995,-8.6291,party rental
Porto,ChIJ4YuyjttpJA0R9Gvn17wLUNE,Tangerine - Porto Airport,4.0,827.0,41.207899999999995,-8.6291,party rental
Porto,ChIJDSgye55lJA0RiGs87swfT_M,Ohana 13,4.8,10.0,41.207899999999995,-8.6291,party rental
Porto,ChIJSxkFg3p7JA0RSf3kJUE-Ps0,Allparty - Vilar do Paraíso (Gaia),4.0,87.0,41.1079,-8.6291,party rental
Porto,ChIJEwCtWqh7JA0RuKy_GlI0z2E,Vendap Gaia,4.5,11.0,41.1079,-8.6291,party rental
Porto,ChIJY24NJH17JA0RSx-XQfuh28g,My Dynamic / Dynamickids Porto,4.9,16.0,41.1079,-8.6291,party rental
Porto,ChIJv3DDweJkJA0RJZX0yf4GQZE,"Mundo Andante, Lda.",3.5,265.0,41.1079,-8.6291,party rental
Porto,ChIJ-_i0Tj5lJA0RzZmNXvrh_0U,Rent And Go Porto,4.4,5.0,41.1579,-8.579099999999999,party rental
Porto,ChIJudc3sPBhJA0R_akZjoV2UfY,Eventos Essenciais,5.0,1.0,41.207899999999995,-8.579099999999999,party rental
Porto,ChIJI_mrnLBlJA0R6RJz4YrP6vk,DJ Peter A - Organização e Animação de Eventos,4.9,54.0,41.207899999999995,-8.579099999999999,party rental
Porto,ChIJg4BYoHdmJA0RdMuM_1FRFAs,Havay Motel,4.2,856.0,41.207899999999995,-8.579099999999999,party rental
Porto,ChIJV14Fr497JA0R_-tndoeQ8sg,Dj Cardoso,5.0,2.0,41.1579,-8.6291,DJ services
Porto,ChIJ693IxCN_JA0RozBi0MBt-_Q,"Duo Belíssimo - DJ, Saxofone, Cantora e Animação para Casamentos e Eventos em Portugal",5.0,67.0,41.1579,-8.6291,DJ services
Porto,ChIJPW9XbzhvJA0R19MXd0AcQfc,Musicbox Porto - Wedding DJs & Live Music,4.9,15.0,41.1579,-8.6291,DJ services
Porto,ChIJL67YUPdlJA0RRkoBrFhwahk,Anna Lee DJ Studio,5.0,17.0,41.1579,-8.6291,DJ services
Porto,ChIJpTR66cBlJA0R8r9NIA13uSI,PRODJ,4.9,15.0,41.1579,-8.6291,DJ services
Porto,ChIJF6flddpkJA0ROSpkzr4AmcI,Danceplanet,4.7,74.0,41.1579,-8.6291,DJ services
Porto,ChIJc3btllhlJA0ReOb_P14csH0,DJ RICARDO MACHADO,5.0,1.0,41.1579,-8.6291,DJ services
Porto,ChIJ87LM1sZvJA0R2BkIj6PUxAA,VITAL HOST STREAMING,5.0,1.0,41.1579,-8.6291,DJ services
Porto,ChIJ8ejVh5RvJA0R6Dhfy2orFEA,casou!,,,41.1579,-8.6291,DJ services
Porto,ChIJsYZJK0dlJA0R7Xb7k12uFVQ,Dj Fi - events,5.0,5.0,41.1579,-8.6291,DJ services
Porto,ChIJfbzAR8FjJA0RxSmz2sh0Mkg,Hi-Motions Eventos,4.9,123.0,41.207899999999995,-8.6291,DJ services
Porto,ChIJ1WUAWatnJA0RYNjMBZutwys,Dj VOX - animação de casamentos,5.0,2.0,41.207899999999995,-8.6291,DJ services
Porto,ChIJ8X2HtkxnJA0R9PxHuuIOIJg,CF Music Events & IR Makeup,5.0,1.0,41.207899999999995,-8.6291,DJ services
Porto,ChIJa50BP1NhJA0RIMtwhEzIwWk,Quinta do Castelo,4.5,189.0,41.207899999999995,-8.6291,DJ services
Porto,ChIJyfF8BixlJA0RZAdPhILBbq8,AX Music Eventos,5.0,3.0,41.1079,-8.6291,DJ services
Porto,ChIJY-gmMQRlJA0RlR8fwNIUJSg,Soundbooking,3.8,13.0,41.1579,-8.579099999999999,DJ services
Porto,ChIJQR9AVG1jJA0RAsGmrWFEfrA,Playday Events,,,41.1579,-8.579099999999999,DJ services
Porto,ChIJKfPw2z16cQ8RhpKm8WjXoQ8,DJ Volup2us - House Music - Porto,5.0,1.0,41.1579,-8.6791,DJ services
Porto,ChIJydvhCuRhJA0Rx8panED0WOk,Music Stage,4.9,11.0,41.207899999999995,-8.579099999999999,DJ services
Braga,ChIJ_7pIBbT5JA0RJE4Oc_CEVnY,House Shine Braga - Limpezas Domésticas Profissionais,4.9,69.0,41.5454,-8.4265,cleaning service
Braga,ChIJffeCAF9GwywRLmKeJtvjXtM,Tudo Clean Portugal,4.8,4.0,41.5454,-8.4265,cleaning service
Braga,ChIJax17CQD_JA0RCAGit7p36EA,Clean house EcoMorais,5.0,13.0,41.5454,-8.4265,cleaning service
Braga,ChIJnzID_eb_JA0R5ZWvd7k1nCU,Impec Clean,5.0,132.0,41.5454,-8.4265,cleaning service
Braga,ChIJ11s9jnv_JA0RrAf5qiHTnoM,House Shine Braga Bom Jesus - Limpezas Domésticas Profissionais,4.7,30.0,41.5454,-8.4265,cleaning service
Braga,ChIJDeuzRDz_JA0RNejNaDYMWU8,Wash4Me Areal,4.9,17.0,41.5454,-8.4265,cleaning service
Braga,ChIJOweuZQD_JA0R-HdCnN8d0Gc,Lavandaria Lavagem Prime,5.0,1.0,41.5454,-8.4265,cleaning service
Braga,ChIJz6Gzdd7_JA0RLRTaAYXUWhg,Lavandaria Self-service Mizu,4.9,43.0,41.5454,-8.4265,cleaning service
Braga,ChIJJ6N7nJX_JA0Rd7VohsqT1iA,Sensações de Frescura,5.0,33.0,41.5454,-8.4265,cleaning service
Braga,ChIJZ-53hD__JA0Rd1aAyLeeJSY,Lavandaria Moss,4.9,27.0,41.5454,-8.4265,cleaning service
Braga,ChIJD0f3mg__JA0RDqiG6RaWzTI,House Shine Braga RD | Limpezas Domésticas Profissionais,4.6,22.0,41.5454,-8.4265,cleaning service
Braga,ChIJhz2_YI_7JA0R-TkG5jI74ww,LAVANDARIA FONTE COVA LDA,4.9,28.0,41.5454,-8.4265,cleaning service
Braga,ChIJBV30fgX_JA0R2dM7fMO13bk,Braga Clean,,,41.5454,-8.4265,cleaning service
Braga,ChIJBZLwncP_JA0R_e66sYj0ecA,Technitoit Braga,4.9,67.0,41.5454,-8.4265,cleaning service
Braga,ChIJPyuDW6z_JA0RJbQx4dDRrL0,Prime Clean - Limpezas domésticas e comerciais,5.0,2.0,41.5454,-8.4265,cleaning service
Braga,ChIJCZtixhL_JA0RVZGdlmXc_Zo,Limpidu's,5.0,1.0,41.5454,-8.4265,cleaning service
Braga,ChIJuciDRwD_JA0RLpRtiTfZMQw,Lavandaria Self-Service Bloomest Braga,5.0,1.0,41.5454,-8.4265,cleaning service
Braga,ChIJW2fa4zP_JA0R1SGqQco_8w0,CLIFCARE LDA,5.0,13.0,41.5454,-8.4265,cleaning service
Braga,ChIJSSCNnaH_JA0RwfJ0zVtb1dc,Jani-King - Empresa de Limpezas em Braga,5.0,12.0,41.5454,-8.4265,cleaning service
Braga,ChIJIUWnTFf_JA0RRWgy-hBndQM,Serviços de Higiene e Limpeza,5.0,5.0,41.5454,-8.4265,cleaning service
Braga,ChIJZ0Ztk53_JA0RkAe6L7G9OW4,Tanque do Pobo,5.0,12.0,41.5954,-8.4265,cleaning service
Braga,ChIJgyPTygn_JA0RVB11CZVgWDo,Lavandaria da Ponte,5.0,17.0,41.5954,-8.4265,cleaning service
Braga,ChIJYSzanaL_JA0RVMYCGhCGBPk,Lavandaria São Victor,4.8,46.0,41.5954,-8.4265,cleaning service
Braga,ChIJu56nX-pacgoRaRVaPyJuFKU,Limppo Ambientes,5.0,1.0,41.5954,-8.4265,cleaning service
Braga,ChIJ63T3NF7_JA0RvWUQLPG--3Y,Elite Auto Care,5.0,45.0,41.5954,-8.4265,cleaning service
Braga,ChIJTWJ7abgDJQ0RUf1iuTbE4D4,Lavandaria Brilho Necessário 4,4.5,33.0,41.5954,-8.4265,cleaning service
Braga,ChIJ4dbtBCr_JA0R0Pw90oJc4iE,Clean Power Braga - Limpezas e Engomadoria,4.7,14.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJ28URFLz_JA0Rw5qBJ5gFv6E,Pretty And Clean,4.0,1.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJRzYshM75JA0RHLMxNW9HwgA,Fragrâncias - Lavandaria Self-service,4.8,12.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJl_sURfD_JA0R8bt_lQK7ta0,Clean to Go,4.5,36.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJO13-fVr_JA0Ranr4lXf8la4,Speed Queen Braga,4.9,165.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJIVNRyLD_JA0R4cZzNA_xs8U,Saler,4.7,20.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJ2aq7LqL5JA0RQK4ACx_sxDM,O3 Engomadoria,4.9,18.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJaaYglzr5JA0RdmOoW6nMQrI,LLlimpezas,5.0,1.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJP4mykLj4JA0RWut-JVeAaKA,"ProProcess, Lda",4.7,31.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJrxelkNH-JA0RRsxSNfaz0w8,Ondas e Nuances,4.9,270.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJEf73bh9WJA0R8loCA5tuHB0,"Aroma De Sabão, Lda.",5.0,5.0,41.495400000000004,-8.4265,cleaning service
Braga,ChIJnYKx09D_JA0RZ3K15q0fa_4,Lavandaria Galécia,4.8,11.0,41.5454,-8.3765,cleaning service
Braga,ChIJzWgflIz_JA0RDYOYeecGq2E,StreetBite 24H Lavandaria BRA,4.9,14.0,41.5454,-8.3765,cleaning service
Braga,ChIJxdoiSwBVJA0RlIO1c8gRHM8,Lavandaria Suave Aroma,5.0,1.0,41.5454,-8.476500000000001,cleaning service
Braga,ChIJM1euaV7_JA0Rr1y6Sm_HxZs,House Shine Famalicão - Limpezas Domésticas Profissionais,5.0,10.0,41.5454,-8.476500000000001,cleaning service
Braga,ChIJ563xO4r_JA0R9hkBSbUEGgk,Lavandaria Liberdade,5.0,23.0,41.5454,-8.476500000000001,cleaning service
Braga,ChIJf5dNldT_JA0RjVbHM4bjq2w,DADIBRILHO Lavandaria Self Service,5.0,1.0,41.5954,-8.3765,cleaning service
Braga,ChIJ0YVoZBD_JA0RpHIYN3zE7po,"Biggy Solutions Services - Remodelação, Manutenção e Higienização",5.0,28.0,41.5954,-8.3765,cleaning service
Braga,ChIJvT4lILD_JA0RLZYFiEGAbX4,Lustro´s - Limpezas e Derivados,4.8,6.0,41.5954,-8.3765,cleaning service
Braga,ChIJoc_HV_j9JA0RnWPEAKxoXNc,Lavandaria Bracara Wash,4.6,19.0,41.5954,-8.3765,cleaning service
